Species name,Chemical name,LC50 in mg per L
Ictalurus punctatus,Profenofos,0.05909569809531894
Ictalurus punctatus,Propachlor,0.2537715508089904
Ictalurus punctatus,Propanil,2.4787371275661982
Ictalurus punctatus,Propham,86.5
Ictalurus punctatus,Propiconazole,2.2068076490713913
Ictalurus punctatus,Propoxur,1.3
Ictalurus punctatus,Pyrethrins,0.0403564742118373
Ictalurus punctatus,Resmethrin,0.013990720441285472
Ictalurus punctatus,Temephos,4.57545373789365
Ictalurus punctatus,Terbufos,0.13145341380123987
Ictalurus punctatus,Tetradifon,2.1
Ictalurus punctatus,Thiobencarb,2.079738038295097
Ictalurus punctatus,Thiophanate-methyl,0.029999999999999995
Ictalurus punctatus,Thiram,0.79
Ictalurus punctatus,Tri-allate,1.3674794331177342
Ictalurus punctatus,Triadimefon,15.000000000000004
Ictalurus punctatus,Trichlorfon,4.238185585781615
Ictalurus punctatus,Trifluralin,0.2722030806811593
Jordanella floridae,Diazinon,1.6431676725154982
Jordanella floridae,Malathion,0.31260198335903117
Jordanella floridae,Methoxychlor,0.29
Lagodon rhomboides,Aldicarb,0.07999999999999999
Lagodon rhomboides,Endosulfan,3.0000000000000014e-4
Lagodon rhomboides,EPN,0.018300000000000004
Lagodon rhomboides,Ethoprop,0.0063
Lepomis cyanellus,Azinphos-methyl,0.05200000000000001
Lepomis cyanellus,Binapacryl,0.04299999999999999
Lepomis cyanellus,Carbaryl,10.587068602507694
Lepomis cyanellus,Carbofuran,0.16
Lepomis cyanellus,Chlorpyrifos,0.030000000000000013
Lepomis cyanellus,Dichlobenil,7.425175998276927
Lepomis cyanellus,Fenitrothion,4.1
Lepomis cyanellus,Fenthion,2.3232395903619074
Lepomis cyanellus,Malathion,0.2146870384111401
Lepomis cyanellus,Methyl parathion,5.847227019688119
Lepomis cyanellus,Molinate,34.45
Lepomis cyanellus,"p,p'-DDT",0.00588247556403339
Lepomis cyanellus,Parathion,0.3237367431659875
Lepomis cyanellus,Propanil,5.85
Lepomis cyanellus,Resmethrin,0.004550000000000002
Lepomis macrochirus,"(2R,6S)-Fenpropimorph",2.11
Lepomis macrochirus,"1,3-Dichloropropene",5.795841315409654
Lepomis macrochirus,"2-(2,4,5-Trichlorophenoxy)propionic acid",13.930537009113854
Lepomis macrochirus,"2-Methyl-4,6-dinitrophenol",0.2877498913987632
Lepomis macrochirus,"2,4-DB",9.488392652817687
Lepomis macrochirus,"2,4-Dichlorophenoxyacetic acid",97.97244139456053
Lepomis macrochirus,"2,4,5-Trichlorophenoxyacetic acid",10
Lepomis macrochirus,"2,7,8,9-Tricyclazole",2.46
Lepomis macrochirus,3-Iodo-2-propynyl-N-butylcarbamate,0.22600000000000003
Lepomis macrochirus,Abamectin,1.5798734126505196
Lepomis macrochirus,Acephate,2000.0000000000002
Lepomis macrochirus,Acetochlor,1.4422205101855958
Lepomis macrochirus,Acibenzolar-S-methyl,1.6
Lepomis macrochirus,Alachlor,5.104658262879616
Lepomis macrochirus,Aldicarb,0.0875115927388753
Lepomis macrochirus,Allethrin,0.03828477177997922
Lepomis macrochirus,alpha-Cyhalothrin,4.599999999999998e-4
Lepomis macrochirus,Ametryn,7.459085273020598
Lepomis macrochirus,Amitraz,1.1267765182775993
Lepomis macrochirus,Amitrole,1000
Lepomis macrochirus,Anilazine,0.2717598803586897
Lepomis macrochirus,Asulam,4999.999999999999
Lepomis macrochirus,Atrazine,32.23041644867446
Lepomis macrochirus,Azinphos-ethyl,0.0010999999999999996
Lepomis macrochirus,Azinphos-methyl,0.01390180845477271
Lepomis macrochirus,Azoxystrobin,1.1
Lepomis macrochirus,Bendiocarb,1.0406941845344255
Lepomis macrochirus,Benfluralin,0.2539634973480822
Lepomis macrochirus,Benomyl,1.0050674430863709
Lepomis macrochirus,Bensulide,1.0551680015187688
Lepomis macrochirus,Bifenazate,0.58
Lepomis macrochirus,Bifenthrin,3.439999999999999e-4
Lepomis macrochirus,Binapacryl,0.037515549107338085
Lepomis macrochirus,Bioresmethrin,8.000000000000004e-4
Lepomis macrochirus,Biphenyl,4.819219813691335
Lepomis macrochirus,Bitertanol,2.1
Lepomis macrochirus,Bromacil,126.99999999999999
Lepomis macrochirus,Bromoxynil,9.591663046625438
Lepomis macrochirus,Bromuconazole,4.2
Lepomis macrochirus,Butralin,1
Lepomis macrochirus,Butylate,2.1069439875523934
Lepomis macrochirus,Cadusafos,0.171
Lepomis macrochirus,Captafol,0.04909768102945876
Lepomis macrochirus,Captan,0.146632443686557
Lepomis macrochirus,Carbaryl,7.469126825309357
Lepomis macrochirus,Carbendazim,3.2000000000000006
Lepomis macrochirus,Carbofuran,0.34252731943582265
Lepomis macrochirus,Carboxin,3.6861100849632593
Lepomis macrochirus,Carfentrazone-ethyl,2
Lepomis macrochirus,Chlorbromuron,6.3825042988599066
Lepomis macrochirus,Chlordane,0.03596729316184389
Lepomis macrochirus,Chlorethoxyfos,0.002300000000000001
Lepomis macrochirus,Chlorfenac,28.141769561436732
Lepomis macrochirus,Chlorfenapyr,0.011599999999999997
Lepomis macrochirus,Chlorfenvinphos,0.008024961059095555
Lepomis macrochirus,Chloroneb,6.2217360921209135
Lepomis macrochirus,Chloropicrin,0.06804777733328252
Lepomis macrochirus,Chlorothalonil,0.07694082539582785
Lepomis macrochirus,Chlorotoluron,49.99999999999999
Lepomis macrochirus,Chloroxuron,26.961994997758506
Lepomis macrochirus,Chlorpropham,6.998094719557493
Lepomis macrochirus,Chlorpyrifos,0.005168161773910983
Lepomis macrochirus,Chlorpyrifos-methyl,0.88
Lepomis macrochirus,Chlorthal-dimethyl,700.0000000000001
Lepomis macrochirus,Clodinafop-propargyl,0.24
Lepomis macrochirus,Clomazone,34
Lepomis macrochirus,Coumaphos,0.7138625118772989
Lepomis macrochirus,Cyanazine,16.93315038016647
Lepomis macrochirus,Cycloate,5.592852581643826
Lepomis macrochirus,Cyfluthrin,7.293619503170231e-4
Lepomis macrochirus,Cyhalofop-butyl,0.8407139822793481
Lepomis macrochirus,Cymoxanil,29
Lepomis macrochirus,Cypermethrin,0.002606572096915658
Lepomis macrochirus,Cyprazine,6.237948380677736
Lepomis macrochirus,Cyproconazole,21
Lepomis macrochirus,Cyprodinil,2.6412118430750686
Lepomis macrochirus,Dalapon,205.63398284383862
Lepomis macrochirus,Dazomet,0.9889449018382956
Lepomis macrochirus,Deltamethrin,5.661232776379843e-4
Lepomis macrochirus,Desmedipham,6
Lepomis macrochirus,Diazinon,0.18064785492056437
Lepomis macrochirus,Dicamba,135
Lepomis macrochirus,Dichlobenil,11.034246013548632
Lepomis macrochirus,Dichlorprop,1.411382301150188
Lepomis macrochirus,Dichlorvos,0.7185328470793438
Lepomis macrochirus,Diclofop-methyl,0.34114832759859554
Lepomis macrochirus,Dicloran,6.539951182195992
Lepomis macrochirus,Dicofol,0.926441046624321
Lepomis macrochirus,Dicrotophos,11.792238504123802
Lepomis macrochirus,Diethatyl-ethyl,3.5000000000000004
Lepomis macrochirus,Difenoconazole,1.2
Lepomis macrochirus,Diflubenzuron,273.6540290344634
Lepomis macrochirus,Dimethenamid,6.4
Lepomis macrochirus,Dimethoate,7.017642571710879
Lepomis macrochirus,Dinitramine,2.4816391382079974
Lepomis macrochirus,Dinocap,0.022803508501982768
Lepomis macrochirus,Diphenamid,54.98496754215607
Lepomis macrochirus,Dipropetryn,3.13
Lepomis macrochirus,Diquat,56.85156825702972
Lepomis macrochirus,Diquat dibromide,112.17701763301855
Lepomis macrochirus,Disulfoton,0.11038024623518877
Lepomis macrochirus,Dithiopyr,0.4699999999999999
Lepomis macrochirus,Diuron,7.416904422674575
Lepomis macrochirus,Endosulfan,0.002517745044527698
Lepomis macrochirus,Endothal,37.0609134945303
Lepomis macrochirus,EPN,0.15159870180872598
Lepomis macrochirus,EPTC,20.63109601656945
Lepomis macrochirus,Esfenvalerate,3.19184082256199e-4
Lepomis macrochirus,Ethalfluralin,0.08817046846328644
Lepomis macrochirus,Ethion,0.3092738061470064
Lepomis macrochirus,Ethofumesate,8.873337020880326
Lepomis macrochirus,Ethoprop,1.615806866766361
Lepomis macrochirus,Etofenprox,0.005538952969650491
Lepomis macrochirus,Famoxadone,0.013
Lepomis macrochirus,Fenamidone,0.74
Lepomis macrochirus,Fenamiphos,0.018038035138300743
Lepomis macrochirus,Fenarimol,2.0979571971542605
Lepomis macrochirus,Fenazaquin,0.034100000000000005
Lepomis macrochirus,Fenbuconazole,0.68
Lepomis macrochirus,Fenhexamid,3.4199999999999995
Lepomis macrochirus,Fenitrothion,2.831856040626187
Lepomis macrochirus,Fenoxaprop-ethyl,1.066097241641651
Lepomis macrochirus,Fenoxycarb,1.86
Lepomis macrochirus,Fenpropathrin,0.004115823125451335
Lepomis macrochirus,Fenpyroximate,0.0021447610589527223
Lepomis macrochirus,Fenthion,2.36928162050705
Lepomis macrochirus,Fenvalerate,9.561673827385578e-4
Lepomis macrochirus,Fipronil,0.08300000000000002
Lepomis macrochirus,Fluazifop-butyl,1.1895797577295941
Lepomis macrochirus,Fluazinam,0.05269999999999999
Lepomis macrochirus,Fluchloralin,0.03442949552430301
Lepomis macrochirus,Fludioxonil,0.7349829930005183
Lepomis macrochirus,Flufenacet,2.3289482604815417
Lepomis macrochirus,Fluometuron,48.6791555932093
Lepomis macrochirus,Fluopicolide,0.72
Lepomis macrochirus,Fluoxastrobin,0.97
Lepomis macrochirus,Fluridone,10.682040713861431
Lepomis macrochirus,Fluroxypyr,14.300000000000002
Lepomis macrochirus,Fluthiacet-methyl,0.14
Lepomis macrochirus,Flutriafol,25.690465157330262
Lepomis macrochirus,Folpet,0.07299344194787313
Lepomis macrochirus,Fosetyl-Al,140.99999999999991
Lepomis macrochirus,Fosthiazate,156.99999999999994
Lepomis macrochirus,Furfural,9.633275663033835
Lepomis macrochirus,gamma-Cyhalothrin,4.244761477397763e-5
Lepomis macrochirus,Glyphosate,15.611654958150252
Lepomis macrochirus,Hexaconazole,5.1000000000000005
Lepomis macrochirus,Hexazinone,237.99999999999994
Lepomis macrochirus,Hexythiazox,2.479516081819192
Lepomis macrochirus,Hydramethylnon,0.45166359162544856
Lepomis macrochirus,Imazalil,3.99
Lepomis macrochirus,Imazaquin,419.9999999999999
Lepomis macrochirus,Imazethapyr,422.99999999999994
Lepomis macrochirus,Imiprothrin,0.07000000000000002
Lepomis macrochirus,Indaziflam,0.32
Lepomis macrochirus,Indoxacarb,1.0392304845413263
Lepomis macrochirus,Iprodione,5.665161461038634
Lepomis macrochirus,Isofenphos,2.783853212365736
Lepomis macrochirus,Isopropalin,24.299999999999997
Lepomis macrochirus,Kinoprene,136.99999999999997
Lepomis macrochirus,Kresoxim-methyl,0.499
Lepomis macrochirus,Lactofen,2.1
Lepomis macrochirus,lambda-Cyhalothrin,0.001049262032185215
Lepomis macrochirus,Linuron,11.26829024760426
Lepomis macrochirus,Malathion,0.10124947689964693
Lepomis macrochirus,MCPA,12.062338081814818
Lepomis macrochirus,MCPB,3.2999999999999994
Lepomis macrochirus,Mefluidide,1619.9999999999993
Lepomis macrochirus,Metalaxyl,82.57018820320629
Lepomis macrochirus,Metam-sodium,0.51
Lepomis macrochirus,Methamidophos,41.287294095964214
Lepomis macrochirus,Methiocarb,0.3023835428494696
Lepomis macrochirus,Methomyl,1.0370923146416846
Lepomis macrochirus,Methoprene,4.313748423077903
Lepomis macrochirus,Methoprotryne,12.324771803161303
Lepomis macrochirus,Methoxychlor,0.04422825805803472
Lepomis macrochirus,Methyl bromide,11.000000000000002
Lepomis macrochirus,Methyl parathion,3.777230743381906
Lepomis macrochirus,Metobromuron,39.99999999999999
Lepomis macrochirus,Metolachlor,10
Lepomis macrochirus,Metribuzin,97.11602653312517
Lepomis macrochirus,Molinate,3.504360259353942
Lepomis macrochirus,Monocrotophos,9.61062769577201
Lepomis macrochirus,Monuron,32.49743569511323
Lepomis macrochirus,Myclobutanil,2.4
Lepomis macrochirus,Naled,0.7831314999802512
Lepomis macrochirus,Napropamide,12.63328935788301
Lepomis macrochirus,Naptalam,353.99999999999983
Lepomis macrochirus,Nicotine,5.45
Lepomis macrochirus,Nitralin,62
Lepomis macrochirus,Norflurazon,16.300000000000004
Lepomis macrochirus,Octhilinone,0.17805309193531885
Lepomis macrochirus,Oryzalin,2.88
Lepomis macrochirus,Oxadiazon,2.0534899901091728
Lepomis macrochirus,Oxamyl,6.925176172140141
Lepomis macrochirus,Oxycarboxin,28.099999999999994
Lepomis macrochirus,Oxydemeton-methyl,8.556673697746652
Lepomis macrochirus,Oxyfluorfen,0.20493901531919198
Lepomis macrochirus,"p,p'-DDT",0.004539090980140697
Lepomis macrochirus,Paraquat,12.999999999999998
Lepomis macrochirus,Paraquat dichloride,58.75199932836846
Lepomis macrochirus,Parathion,0.13551904967895775
Lepomis macrochirus,Pebulate,7.900000000000001
Lepomis macrochirus,Pendimethalin,2.03685760257291
Lepomis macrochirus,Pentachloronitrobenzene,0.3194441169868402
Lepomis macrochirus,Permethrin,0.007230188102541763
Lepomis macrochirus,Phenmedipham,3.98
Lepomis macrochirus,Phenothrin,0.016864163187066235
Lepomis macrochirus,Phorate,0.003138569746131144
Lepomis macrochirus,Phosalone,0.11447142425533319
Lepomis macrochirus,Phosmet,0.2873234861311253
Lepomis macrochirus,Phoxim,0.4973270857003869
Lepomis macrochirus,Piperalin,0.77
Lepomis macrochirus,Pirimicarb,65.49809157525124
Lepomis macrochirus,Pirimiphos-methyl,2.86
Lepomis macrochirus,Potassium N-methyldithiocarbamate,108.00000000000004
Lepomis macrochirus,Prallethrin,0.021999999999999995
Lepomis macrochirus,Prodiamine,7.894808420728145
Lepomis macrochirus,Profenofos,0.042145200106763626
Lepomis macrochirus,Prometon,31.851137314667294
Lepomis macrochirus,Prometryn,10
Lepomis macrochirus,Propanil,8.694826047713661
Lepomis macrochirus,Propargite,0.07195137246779938
Lepomis macrochirus,Propetamphos,0.38892097089824423
Lepomis macrochirus,Propham,29.96737193391588
Lepomis macrochirus,Propiconazole,3.957309707975605
Lepomis macrochirus,Propoxur,9.899402731688323
Lepomis macrochirus,Prothioconazole,4.836517342055128
Lepomis macrochirus,Pyraclostrobin,0.011400000000000004
Lepomis macrochirus,Pyraflufen-ethyl,3.2999999999999994
Lepomis macrochirus,Pyrethrins,0.05443836698494143
Lepomis macrochirus,Pyridaben,0.00923872642556179
Lepomis macrochirus,Pyrimethanil,26.2
Lepomis macrochirus,Pyriproxyfen,5.9
Lepomis macrochirus,Quinclorac,31.600000000000005
Lepomis macrochirus,Quizalofop-ethyl,1.15697882435246
Lepomis macrochirus,Resmethrin,0.0023292387255931303
Lepomis macrochirus,S-Metolachlor,3.2000000000000006
Lepomis macrochirus,Sethoxydim,20.59126028197401
Lepomis macrochirus,Siduron,15.000000000000004
Lepomis macrochirus,Simazine,80.73207723526089
Lepomis macrochirus,Simetryn,25.000000000000007
Lepomis macrochirus,Spiromesifen,0.056700000000000014
Lepomis macrochirus,Spirotetramat,2.2
Lepomis macrochirus,Sulfentrazone,93.79999999999998
Lepomis macrochirus,Sulfotepp,0.024000000000000007
Lepomis macrochirus,Swep,6
Lepomis macrochirus,tau-Fluvalinate,0.0011899999999999994
Lepomis macrochirus,Tebuconazole,5.700000000000001
Lepomis macrochirus,Tebufenpyrad,0.09299999999999999
Lepomis macrochirus,Tebupirimfos,0.08900000000000001
Lepomis macrochirus,Tebuthiuron,106.00000000000004
Lepomis macrochirus,Tefluthrin,0.0010198039027185574
Lepomis macrochirus,Temephos,5.682305792899851
Lepomis macrochirus,Tepraloxydim,77.90000000000002
Lepomis macrochirus,Terbacil,107.40577265678033
Lepomis macrochirus,Terbufos,0.00224221064357276
Lepomis macrochirus,Terbutryn,3.3918992358638516
Lepomis macrochirus,Terbutylazine,7.500000000000001
Lepomis macrochirus,Tetraconazole,3.85
Lepomis macrochirus,Tetradifon,0.88
Lepomis macrochirus,Tetramethrin,0.01738102413553356
Lepomis macrochirus,Thiabendazole,23.55304591060203
Lepomis macrochirus,Thiacloprid,45.09589781787254
Lepomis macrochirus,Thiazopyr,3.5000000000000004
Lepomis macrochirus,Thiobencarb,1.578437336419444
Lepomis macrochirus,Thiodicarb,1.3281566172707193
Lepomis macrochirus,Thiophanate-methyl,36.735044124904434
Lepomis macrochirus,Thiram,0.10844353369380769
Lepomis macrochirus,Tolfenpyrad,9.410000000000001e-4
Lepomis macrochirus,Tralomethrin,0.014527015101315134
Lepomis macrochirus,Tri-allate,1.6069489430940311
Lepomis macrochirus,Triadimefon,14.43950831845581
Lepomis macrochirus,Triadimenol,15.000000000000004
Lepomis macrochirus,Triazamate,0.74
Lepomis macrochirus,Trichlorfon,3.9440922025035903
Lepomis macrochirus,Triclopyr,148.00000000000003
Lepomis macrochirus,Tridiphane,0.37
Lepomis macrochirus,Trifloxystrobin,0.053999999999999986
Lepomis macrochirus,Trifluralin,0.09244259685663636
Lepomis macrochirus,Triforine,24.299999999999997
Lepomis macrochirus,Vernolate,4.930169991654555
Lepomis macrochirus,Vinclozolin,47.5
Lepomis macrochirus,Z-Tetrachlorvinphos,0.7417277128434666
Lepomis megalotis,"p,p'-DDT",0.007826237921249264
Lepomis microlophus,Anilazine,0.14
Lepomis microlophus,Azinphos-methyl,0.05200000000000001
Lepomis microlophus,Carbaryl,11.199999999999998
Lepomis microlophus,Chlorfenac,12.000000000000002
Lepomis microlophus,Fenthion,1.88
Lepomis microlophus,Malathion,0.0867782258308258
Lepomis microlophus,Methyl parathion,5.170000000000001
Lepomis microlophus,Monuron,47.00000000000001
Lepomis microlophus,Octhilinone,0.20299999999999999
Lepomis microlophus,"p,p'-DDT",0.008660254037844387
Menidia beryllina,Azinphos-methyl,0.022799999999999997
Menidia beryllina,Chlorpyrifos,0.0065452272687814275
Menidia beryllina,Endosulfan,0.0015000000000000005
Menidia beryllina,Fenthion,2.15
Menidia beryllina,Fenvalerate,0.0021213203435596433
Menidia beryllina,Methoxychlor,0.039400000000000004
Menidia beryllina,Methyl bromide,12.000000000000002
Menidia beryllina,Permethrin,0.0275
Menidia beryllina,Terbufos,0.004700000000000001
Menidia menidia,Azinphos-methyl,0.0011899999999999994
Menidia menidia,Chlorpyrifos,9.219544457292889e-4
Menidia menidia,Dichlorvos,1.25
Menidia menidia,Fenvalerate,3.0999999999999995e-4
Menidia menidia,Malathion,0.125
Menidia menidia,Methoxychlor,0.033
Menidia menidia,Methyl parathion,5.700000000000001
Menidia menidia,"p,p'-DDT",4.0000000000000013e-4
Menidia menidia,Thiobencarb,0.4551516267990619
Micropterus dolomieu,"2,4-Dichlorophenoxyacetic acid",3.1
Micropterus dolomieu,Allethrin,0.007699999999999999
Micropterus dolomieu,Diquat,3.9
Micropterus dolomieu,Fluridone,7.6000000000000005
Micropterus dolomieu,Folpet,0.09100000000000001
Micropterus dolomieu,Phosmet,0.15
Micropterus dolomieu,Pyrethrins,0.017922053453775882
Micropterus salmoides,"1,3-Dichloropropene",3.5646882011630217
Micropterus salmoides,"2,4-Dichlorophenoxyacetic acid",160.69999999999996
Micropterus salmoides,Acephate,3000.0000000000014
Micropterus salmoides,Allethrin,0.012000000000000002
Micropterus salmoides,Azinphos-methyl,0.0048
Micropterus salmoides,Carbaryl,6.4
Micropterus salmoides,Coumaphos,1.1
Micropterus salmoides,Dichlobenil,12.500000000000002
Micropterus salmoides,Dicofol,0.41254269530524035
Micropterus salmoides,Diquat,4.900000000000001
Micropterus salmoides,Diquat dibromide,23.446636630480146
Micropterus salmoides,Disulfoton,0.06
Micropterus salmoides,Endothal,254.99999999999991
Micropterus salmoides,EPN,0.38
Micropterus salmoides,Ethion,0.173
Micropterus salmoides,Fenthion,1.570019844487679
Micropterus salmoides,Fluridone,12.999999999999998
Micropterus salmoides,Malathion,0.2669269563007827
Micropterus salmoides,Methomyl,0.9842833472037558
Micropterus salmoides,Methoxychlor,0.015303449462179115
Micropterus salmoides,Methyl parathion,5.219999999999999
Micropterus salmoides,Naled,1.9
Micropterus salmoides,Oxydemeton-methyl,31.499999999999993
Micropterus salmoides,"p,p'-DDT",0.0013416407864998744
Micropterus salmoides,Parathion,0.6635377825443018
Micropterus salmoides,Permethrin,0.008500000000000002
Micropterus salmoides,Phorate,0.004999999999999999
Micropterus salmoides,Phosmet,0.16
Micropterus salmoides,Pyrethrins,0.033
Micropterus salmoides,Resmethrin,6.600000000000001e-4
Micropterus salmoides,Temephos,2.2530343086101814
Micropterus salmoides,Trichlorfon,3.4665867934424157
Micropterus salmoides,Trifluralin,0.07500000000000001
Monopterus albus,Endosulfan,4.1999999999999985e-4
Morone americana,"2,4-Dichlorophenoxyacetic acid",39.99999999999999
Morone americana,"2,4,5-Trichlorophenoxyacetic acid",16.399999999999995
Morone americana,Malathion,1.1
Morone americana,Methyl parathion,13.999999999999998
Morone saxatilis,"2,4-Dichlorophenoxyacetic acid",70.09999999999998
Morone saxatilis,"2,4,5-Trichlorophenoxyacetic acid",14.600000000000001
Morone saxatilis,Carbaryl,1.2046118823738996
Morone saxatilis,Carbofuran,0.1931648666677671
Morone saxatilis,Chlorpyrifos,5.800000000000001e-4
Morone saxatilis,Coumaphos,62
Morone saxatilis,Dichlobenil,6200
Morone saxatilis,Diquat dibromide,5.318295896944989
Morone saxatilis,Diuron,1.4684637773145044
Morone saxatilis,Endosulfan,2.513810099754478e-4
Morone saxatilis,EPN,0.06
Morone saxatilis,Fenthion,0.453
Morone saxatilis,Malathion,0.04075214008446172
Morone saxatilis,Methoxychlor,0.0033000000000000004
Morone saxatilis,Methyl parathion,5.00279874724935
Morone saxatilis,Molinate,9.292376357933612
Morone saxatilis,Naled,0.5
Morone saxatilis,Oxytetracycline,75.00000000000001
Morone saxatilis,"p,p'-DDT",5.300000000000001e-4
Morone saxatilis,Parathion,0.22928413219949445
Morone saxatilis,Simazine,40.48276729019869
Morone saxatilis,Temephos,1
Morone saxatilis,Thiobencarb,0.6951701208392475
Morone saxatilis,Trichlorfon,3.193436867574741
Mugil cephalus,Azinphos-methyl,0.003199999999999999
Mugil cephalus,Chlorpyrifos,0.005400000000000001
Mugil cephalus,Dichlorvos,0.20000000000000004
Mugil cephalus,Endosulfan,3.7999999999999997e-4
Mugil cephalus,Fenitrothion,0.24
Mugil cephalus,Fenvalerate,5.800000000000001e-4
Mugil cephalus,Malathion,0.55
Mugil cephalus,Methoxychlor,0.063
Mugil cephalus,Methyl parathion,5.200000000000001
Mugil cephalus,"p,p'-DDT",0.006606639138018662
Mugil cephalus,Temephos,0.6
Mugil cephalus,Trifluralin,0.03200000000000001
Notemigonus crysoleucas,Chlorpyrifos,0.035
Notemigonus crysoleucas,Diazinon,0.4
Notemigonus crysoleucas,Diquat dibromide,30.935416596516042
Notemigonus crysoleucas,Methyl parathion,5.000000000000001
Notemigonus crysoleucas,Naled,6.1
Notemigonus crysoleucas,Octhilinone,0.154
Notemigonus crysoleucas,"p,p'-DDT",0.028
Notemigonus crysoleucas,Parathion,1.3282488471668252
Notopterus notopterus,Carbofuran,1.4409996530186953
Notopterus notopterus,Malathion,0.077
Notopterus notopterus,Parathion,0.522494019
Notropis atherinoides,Amitrole,419.9999999999999
Notropis atherinoides,Atrazine,15.6
Notropis atherinoides,Diquat dibromide,25.800000000000008
Notropis atherinoides,Propanil,7.500000000000001
Notropis blennius,"p,p'-DDT",0.0058000000000000005
Notropis hudsonius,Methoxychlor,0.024099999999999996
Oncorhynchus clarkii stomias,Carbaryl,1.566490599397855
Oncorhynchus gorbuscha,Dichlorprop,0.6
Oncorhynchus gorbuscha,Glyphosate,56.71102536156418
Oncorhynchus gorbuscha,Hexazinone,446.0644573883016
Oncorhynchus gorbuscha,Triclopyr,1.6278820596099706
Oncorhynchus keta,Dichlorprop,1.1
Oncorhynchus keta,Glyphosate,42.372091135003934
Oncorhynchus keta,Hexazinone,423.3298234083233
Oncorhynchus keta,Methoxychlor,0.047999999999999994
Oncorhynchus keta,Triclopyr,1.5
Oncorhynchus kisutch,"2-(2,4,5-Trichlorophenoxy)propionic acid",0.6
Oncorhynchus kisutch,3-Iodo-2-propynyl-N-butylcarbamate,0.40843189882225617
Oncorhynchus kisutch,Allethrin,0.006128537967726742
Oncorhynchus kisutch,Amitrole,325.00000000000006
Oncorhynchus kisutch,Atrazine,22.715633383201094
Oncorhynchus kisutch,Azinphos-methyl,0.006108035774328268
Oncorhynchus kisutch,Boric acid,447.00000000000017
Oncorhynchus kisutch,Captan,0.09685681829242618
Oncorhynchus kisutch,Carbaryl,1.8412534786111663
Oncorhynchus kisutch,Carbofuran,0.53
Oncorhynchus kisutch,Chlordane,0.05600000000000001
Oncorhynchus kisutch,Coumaphos,15.000000000000004
Oncorhynchus kisutch,Dichlorprop,1.5
Oncorhynchus kisutch,Dinitramine,1.0914262113685556
Oncorhynchus kisutch,Dinoseb,0.19
Oncorhynchus kisutch,Diquat,29.999999999999996
Oncorhynchus kisutch,Diuron,16
Oncorhynchus kisutch,Endothal,100
Oncorhynchus kisutch,Fenitrothion,2.1680843217573416
Oncorhynchus kisutch,Fenthion,1.32
Oncorhynchus kisutch,Folpet,0.10599999999999998
Oncorhynchus kisutch,Glyphosate,73.2067796799132
Oncorhynchus kisutch,Hexazinone,382.2586353722355
Oncorhynchus kisutch,Malathion,0.1687670547616929
Oncorhynchus kisutch,Methoprene,85.99999999999999
Oncorhynchus kisutch,Methoxychlor,0.0662
Oncorhynchus kisutch,Methyl parathion,5.3
Oncorhynchus kisutch,Metolachlor,9
Oncorhynchus kisutch,Monuron,109.99999999999997
Oncorhynchus kisutch,"p,p'-DDT",0.01205164174835886
Oncorhynchus kisutch,Paraquat dichloride,76
Oncorhynchus kisutch,Permethrin,0.016999999999999998
Oncorhynchus kisutch,Phoxim,0.4878409005028247
Oncorhynchus kisutch,Pyrethrins,0.029549394320047977
Oncorhynchus kisutch,Resmethrin,9.591985498504214e-4
Oncorhynchus kisutch,Simazine,330.00000000000006
Oncorhynchus kisutch,Temephos,0.7956805354453983
Oncorhynchus kisutch,Thiodicarb,3.2999999999999994
Oncorhynchus kisutch,Trichlorfon,0.035
Oncorhynchus kisutch,Triclopyr,1.3478709606209212
Oncorhynchus mykiss,"(2R,6S)-Fenpropimorph",3.46
Oncorhynchus mykiss,"1,3-Dichloropropene",2.7511396884927084
Oncorhynchus mykiss,"2-(2,4,5-Trichlorophenoxy)propionic acid",16.434269729242644
Oncorhynchus mykiss,"2-Methyl-4,6-dinitrophenol",0.06600000000000002
Oncorhynchus mykiss,"2,3,5,6-Tetrachloronitrobenzene",0.37
Oncorhynchus mykiss,"2,4-DB",4.655881426531161
Oncorhynchus mykiss,"2,4-Dichlorophenoxyacetic acid",136.48961324823145
Oncorhynchus mykiss,"2,4,5-Trichlorophenoxyacetic acid",1.1423659658795862
Oncorhynchus mykiss,"2,7,8,9-Tricyclazole",1.8099999999999998
Oncorhynchus mykiss,3-Iodo-2-propynyl-N-butylcarbamate,0.07539985756445326
Oncorhynchus mykiss,Abamectin,0.28774989139876317
Oncorhynchus mykiss,Acephate,377.30797021583936
Oncorhynchus mykiss,Acequinocyl,64.99999999999999
Oncorhynchus mykiss,Acetochlor,0.576418677083961
Oncorhynchus mykiss,Acibenzolar-S-methyl,0.88
Oncorhynchus mykiss,Alachlor,2.162577968028565
Oncorhynchus mykiss,Aldicarb,0.5787076304457164
Oncorhynchus mykiss,Allethrin,0.014218395373418223
Oncorhynchus mykiss,alpha-Cyhalothrin,5.400000000000001e-4
Oncorhynchus mykiss,alpha-Cypermethrin,0.011384850195244435
Oncorhynchus mykiss,Ametryn,4.233007227521607
Oncorhynchus mykiss,Amitraz,1.2759310326189266
Oncorhynchus mykiss,Amitrole,243.23730647509052
Oncorhynchus mykiss,Anilazine,0.15819854333375635
